206,-21.0
199,-21.0
201,-21.0
203,-20.0
207,-19.0
200,-20.0
202,-21.0
201,-21.0
204,-21.0
208,-20.0
203,-20.0
202,-21.0
205,-21.0
209,-21.0
204,-20.0
203,-21.0
206,-21.0
205,-21.0
210,-18.0
204,-19.0
207,-21.0
206,-20.0
211,-21.0
208,-21.0
205,-21.0
207,-21.0
209,-18.0
212,-20.0
206,-19.0
208,-21.0
213,-21.0
210,-21.0
207,-21.0
209,-20.0
214,-19.0
208,-20.0
211,-17.0
210,-20.0
209,-21.0
215,-19.0
212,-20.0
211,-20.0
210,-18.0
213,-21.0
216,-21.0
212,-21.0
211,-21.0
214,-20.0
217,-21.0
213,-20.0
212,-21.0
215,-21.0
218,-19.0
214,-21.0
213,-21.0
216,-20.0
219,-21.0
215,-21.0
214,-18.0
220,-21.0
217,-21.0
216,-20.0
215,-21.0
218,-21.0
221,-19.0
217,-20.0
216,-20.0
219,-21.0
222,-21.0
218,-20.0
217,-20.0
220,-21.0
223,-20.0
219,-21.0
218,-21.0
221,-21.0
224,-21.0
220,-21.0
219,-21.0
222,-19.0
221,-21.0
225,-20.0
220,-20.0
223,-20.0
222,-18.0
226,-20.0
221,-20.0
224,-21.0
223,-21.0
227,-21.0
222,-21.0
225,-21.0
224,-20.0
228,-21.0
223,-19.0
226,-21.0
225,-20.0
229,-20.0
224,-21.0
227,-21.0
226,-20.0
230,-21.0
228,-19.0
225,-19.0
227,-20.0
231,-21.0
229,-20.0
226,-20.0
228,-21.0
232,-19.0
227,-21.0
230,-20.0
229,-21.0
233,-21.0
228,-17.0
231,-21.0
234,-19.0
230,-19.0
232,-21.0
229,-20.0
235,-21.0
231,-18.0
233,-21.0
236,-20.0
230,-20.0
232,-21.0
234,-21.0
237,-21.0
231,-20.0
233,-21.0
235,-21.0
238,-21.0
232,-20.0
234,-19.0
236,-21.0
239,-20.0
233,-21.0
235,-20.0
237,-21.0
240,-21.0
234,-20.0
236,-21.0
238,-19.0
241,-21.0
235,-17.0
237,-20.0
239,-21.0
242,-20.0
238,-20.0
236,-21.0
240,-21.0
243,-21.0
237,-21.0
239,-20.0
241,-21.0
244,-20.0
238,-20.0
240,-19.0
242,-21.0
245,-21.0
239,-19.0
241,-21.0
243,-20.0
246,-21.0
240,-21.0
242,-19.0
244,-21.0
247,-21.0
241,-21.0
245,-21.0
243,-21.0
248,-19.0
242,-21.0
244,-21.0
246,-20.0
249,-20.0
243,-21.0
245,-20.0
247,-21.0
250,-21.0
244,-21.0
246,-21.0
248,-21.0
251,-20.0
245,-21.0
247,-17.0
249,-20.0
252,-21.0
246,-20.0
248,-21.0
250,-21.0
253,-21.0
247,-19.0
249,-20.0
254,-21.0
251,-20.0
248,-21.0
250,-20.0
255,-21.0
252,-20.0
249,-19.0
256,-19.0
251,-20.0
253,-19.0
250,-21.0
257,-21.0
252,-19.0
254,-21.0
251,-19.0
258,-20.0
253,-20.0
255,-21.0
252,-21.0
259,-21.0
256,-20.0
254,-21.0
253,-21.0
260,-20.0
257,-21.0
255,-21.0
254,-20.0
261,-21.0
256,-21.0
258,-21.0
255,-21.0
262,-21.0
257,-20.0
259,-20.0
256,-19.0
263,-20.0
258,-19.0
260,-21.0
264,-20.0
257,-18.0
261,-20.0
259,-21.0
265,-20.0
258,-20.0
260,-21.0
262,-20.0
266,-21.0
259,-21.0
261,-21.0
267,-21.0
263,-18.0
260,-20.0
262,-21.0
268,-20.0
264,-21.0
261,-21.0
263,-20.0
269,-20.0
265,-21.0
262,-21.0
264,-21.0
270,-20.0
266,-21.0
263,-21.0
265,-19.0
271,-21.0
267,-18.0
264,-20.0
266,-19.0
272,-21.0
268,-20.0
265,-20.0
273,-20.0
267,-21.0
269,-21.0
266,-21.0
274,-21.0
268,-19.0
270,-19.0
267,-19.0
275,-20.0
269,-20.0
271,-21.0
276,-21.0
268,-21.0
270,-20.0
272,-20.0
277,-21.0
269,-20.0
271,-20.0
273,-20.0
278,-21.0
270,-19.0
272,-21.0
279,-21.0
274,-20.0
273,-21.0
271,-21.0
280,-21.0
275,-20.0
274,-21.0
