1,41.0,9.461950540542603,2958
2,14.0,10.081223726272583,3068
3,14.0,10.266524314880371,3188
4,52.0,11.267357587814331,3591
5,16.0,11.459138631820679,3731
6,11.0,11.931317567825317,3827
7,24.0,12.297510147094727,4056
8,23.0,12.963950157165527,4275
9,10.0,13.201213836669922,4404
10,17.0,13.46991753578186,4599
11,10.0,13.623011350631714,4714
12,14.0,14.293210744857788,4913
13,22.0,15.180269002914429,5246
14,28.0,15.629250526428223,5562
15,38.0,17.162064790725708,6095
16,16.0,17.55264902114868,6365
17,24.0,18.533458948135376,6795
18,32.0,19.18231225013733,7278
19,37.0,20.016490936279297,7888
20,18.0,20.37560486793518,8147
21,13.0,20.663568258285522,8366
22,12.0,20.95634937286377,8577
23,17.0,21.35500144958496,8871
24,12.0,21.634464740753174,9088
25,39.0,22.47165608406067,9747
26,64.0,23.82308554649353,10740
27,21.0,24.265888452529907,11059
28,17.0,24.642120361328125,11335
29,15.0,24.968214750289917,11576
30,40.0,25.82516384124756,12209
31,20.0,26.261714220046997,12533
32,25.0,26.82880973815918,12943
33,21.0,27.280396223068237,13271
34,21.0,27.768121242523193,13618
35,35.0,28.522270679473877,14154
36,39.0,29.317580223083496,14729
37,17.0,29.669830799102783,14996
38,9.0,29.86610984802246,15140
39,15.0,30.217920541763306,15400
40,34.0,30.928180932998657,15930
41,11.0,31.164204597473145,16110
42,13.0,31.438286542892456,16323
43,52.0,32.56614136695862,17147
44,13.0,32.838727951049805,17343
45,35.0,33.59746479988098,17921
46,26.0,34.18231248855591,18345
47,12.0,34.43938612937927,18536
48,20.0,34.85705637931824,18846
49,13.0,35.12473106384277,19045
50,9.0,35.3230881690979,19196
51,31.0,35.97731280326843,19682
52,23.0,36.470741987228394,20035
53,33.0,37.19523048400879,20582
54,33.0,37.834094524383545,21078
55,29.0,38.46021866798401,21556
56,23.0,38.93268179893494,21910
57,31.0,39.58963656425476,22417
58,54.0,40.78602433204651,23280
59,13.0,41.07070350646973,23489
60,19.0,41.473530769348145,23781
61,40.0,42.324987173080444,24429
62,19.0,42.700119972229004,24724
63,12.0,42.94476246833801,24906
64,16.0,43.28798007965088,25158
65,26.0,43.87307691574097,25578
66,43.0,44.801159143447876,26258
67,80.0,46.51243448257446,27543
68,25.0,47.01443839073181,27928
69,24.0,47.51992130279541,28297
70,19.0,47.9462890625,28612
71,14.0,48.28121018409729,28845
72,41.0,49.16141319274902,29485
73,18.0,49.581440925598145,29791
74,18.0,49.965516328811646,30076
75,17.0,50.31301474571228,30324
76,19.0,50.69748044013977,30611
77,24.0,51.184019327163696,30964
78,20.0,51.632933378219604,31297
79,23.0,52.15085172653198,31669
80,35.0,52.911415338516235,32226
81,31.0,53.62260127067566,32767
82,15.0,53.944090366363525,33004
83,29.0,54.582788705825806,33474
84,31.0,55.26678943634033,33994
85,55.0,56.462212324142456,34866
86,14.0,56.76798963546753,35090
87,36.0,57.53057312965393,35643
88,22.0,58.016584634780884,35996
89,12.0,58.27918028831482,36182
90,27.0,58.853545904159546,36615
91,34.0,59.58952760696411,37153
92,24.0,60.121010303497314,37541
93,21.0,60.56079912185669,37875
94,20.0,60.99018597602844,38199
95,34.0,61.70197534561157,38721
96,41.0,62.5681471824646,39360
97,14.0,62.87150764465332,39591
98,39.0,63.65637230873108,40181
99,20.0,64.08047604560852,40494
100,62.0,65.35263109207153,41482
101,37.0,66.13252592086792,42081
102,27.0,66.71124577522278,42511
103,66.0,68.10999917984009,43556
104,15.0,68.45086121559143,43811
105,26.0,69.01521873474121,44240
106,38.0,69.81676054000854,44844
107,28.0,70.41371178627014,45290
108,15.0,70.70927143096924,45531
109,26.0,71.23847818374634,45946
110,20.0,71.64413022994995,46258
111,22.0,72.13353419303894,46619
112,34.0,72.87665939331055,47178
113,33.0,73.55442786216736,47684
114,42.0,74.46076273918152,48356
115,75.0,76.04435896873474,49556
116,52.0,77.1501772403717,50371
117,36.0,77.93722081184387,50957
118,32.0,78.64347338676453,51486
119,56.0,79.80750179290771,52346
120,67.0,81.20241808891296,53389
121,56.0,82.40959239006042,54298
122,62.0,83.72024083137512,55268
