2358,-21.0,66.63344883918762,-21.0
4766,-21.0,125.45660495758057,-21.0
7442,-19.0,185.1586570739746,-19.0
9702,-21.0,233.4752161502838,-21.0
11991,-20.0,284.93967843055725,-20.0
14240,-21.0,337.5243093967438,-21.0
16913,-21.0,402.17096853256226,-21.0
19643,-21.0,461.3138699531555,-21.0
21907,-21.0,509.8131058216095,-21.0
24878,-20.0,570.6407430171967,-20.0
27168,-21.0,622.2286009788513,-21.0
29602,-21.0,676.4928958415985,-21.0
31625,-21.0,718.4744877815247,-21.0
34007,-21.0,773.0849611759186,-21.0
36270,-21.0,823.4258403778076,-21.0
38992,-20.0,885.8034596443176,-20.0
41575,-21.0,947.2011454105377,-21.0
44003,-20.0,1004.9199614524841,-20.0
46555,-20.0,1063.6112654209137,-20.0
48615,-21.0,1106.8847062587738,-21.0
50799,-20.0,1163.3451178073883,-20.0
53064,-21.0,1221.1481943130493,-21.0
55138,-21.0,1273.8613891601562,-21.0
57948,-19.0,1339.0037505626678,-19.0
60262,-21.0,1393.5128858089447,-21.0
62951,-20.0,1449.4006123542786,-20.0
65815,-19.0,1511.6721982955933,-19.0
68313,-20.0,1568.50048995018,-20.0
70349,-21.0,1617.761634349823,-21.0
72430,-21.0,1665.2358145713806,-21.0
74406,-21.0,1707.0226411819458,-21.0
76375,-21.0,1751.6635174751282,-21.0
79172,-20.0,1821.0350544452667,-20.0
81748,-20.0,1879.9318671226501,-20.0
84255,-21.0,1935.633765220642,-21.0
86737,-21.0,1992.3563554286957,-21.0
89604,-21.0,2055.2045702934265,-21.0
92020,-21.0,2110.3249020576477,-21.0
94086,-21.0,2160.7193083763123,-21.0
96412,-21.0,2220.061912536621,-21.0
99067,-21.0,2281.787344455719,-21.0
101650,-20.0,2337.8825826644897,-20.0
104361,-19.0,2399.609190225601,-19.0
106903,-21.0,2466.986328125,-21.0
109944,-19.0,2550.4966564178467,-19.0
113725,-19.0,2649.931721687317,-19.0
116770,-21.0,2724.16548037529,-21.0
118924,-21.0,2771.7077062129974,-21.0
121670,-21.0,2828.375642299652,-21.0
123954,-21.0,2879.6774587631226,-21.0
126011,-21.0,2928.032473087311,-21.0
128086,-21.0,2974.538984298706,-21.0
130722,-20.0,3030.6852140426636,-20.0
133230,-21.0,3087.6897032260895,-21.0
135283,-21.0,3137.5927734375,-21.0
137316,-21.0,3188.8309383392334,-21.0
139865,-20.0,3253.3267815113068,-20.0
142170,-21.0,3310.1511595249176,-21.0
144327,-21.0,3359.660225868225,-21.0
146296,-21.0,3405.58057141304,-21.0
148554,-21.0,3458.5675654411316,-21.0
151270,-20.0,3523.862432718277,-20.0
153285,-21.0,3568.7763447761536,-21.0
155316,-21.0,3613.3595192432404,-21.0
157655,-21.0,3667.838461637497,-21.0
159807,-21.0,3719.0316445827484,-21.0
162301,-21.0,3774.3150255680084,-21.0
164421,-21.0,3820.987157344818,-21.0
167003,-20.0,3880.23003077507,-20.0
169110,-21.0,3931.7140045166016,-21.0
171601,-21.0,3983.8486404418945,-21.0
173943,-21.0,4033.0685017108917,-21.0
176576,-21.0,4091.266704082489,-21.0
178528,-21.0,4134.198226690292,-21.0
180596,-20.0,4181.491658449173,-20.0
182749,-21.0,4231.479312419891,-21.0
185158,-21.0,4284.230169773102,-21.0
187171,-21.0,4326.912837028503,-21.0
189870,-20.0,4383.343621015549,-20.0
191832,-21.0,4425.948732614517,-21.0
194175,-21.0,4476.054764986038,-21.0
196408,-21.0,4523.354832649231,-21.0
198622,-21.0,4569.28871011734,-21.0
201610,-19.0,4631.4300084114075,-19.0
203811,-21.0,4677.360205173492,-21.0
206376,-21.0,4732.0965967178345,-21.0
209269,-21.0,4797.944229841232,-21.0
211719,-21.0,4856.2643213272095,-21.0
214543,-21.0,4918.591698884964,-21.0
216495,-21.0,4961.587140798569,-21.0
218493,-21.0,5003.817878007889,-21.0
221050,-20.0,5056.165833473206,-20.0
223826,-20.0,5115.01177239418,-20.0
225880,-21.0,5159.25221157074,-21.0
228642,-19.0,5219.971379518509,-19.0
231415,-20.0,5288.978422164917,-20.0
233977,-21.0,5350.694151639938,-21.0
236139,-21.0,5404.075489521027,-21.0
238405,-21.0,5455.146837472916,-21.0
240858,-21.0,5508.595742940903,-21.0
243665,-21.0,5569.534477233887,-21.0
246594,-20.0,5632.758308649063,-20.0
249087,-21.0,5686.848873376846,-21.0
251170,-21.0,5735.479527711868,-21.0
253125,-21.0,5780.876040935516,-21.0
255485,-20.0,5832.747313499451,-20.0
258032,-21.0,5889.566269874573,-21.0
260682,-21.0,5944.611348628998,-21.0
263030,-20.0,5995.198561429977,-20.0
265449,-21.0,6046.341836452484,-21.0
267687,-21.0,6094.40572810173,-21.0
269935,-21.0,6142.23714017868,-21.0
272066,-20.0,6191.0689868927,-20.0
274680,-20.0,6249.0573580265045,-20.0
276931,-21.0,6297.551239013672,-21.0
279352,-20.0,6348.829566240311,-20.0
281745,-21.0,6406.86193728447,-21.0
283839,-21.0,6459.873527765274,-21.0
285784,-21.0,6504.9798312187195,-21.0
288040,-21.0,6553.656354665756,-21.0
290558,-21.0,6612.2779109478,-21.0
292537,-21.0,6657.116480350494,-21.0
294492,-21.0,6699.452866315842,-21.0
296643,-21.0,6743.8226618766785,-21.0
299216,-20.0,6797.971582889557,-20.0
301303,-21.0,6842.556171178818,-21.0
303843,-20.0,6897.9014439582825,-20.0
306027,-20.0,6948.500248193741,-20.0
308724,-20.0,7003.973703861237,-20.0
311055,-21.0,7052.850755214691,-21.0
313407,-21.0,7102.574234008789,-21.0
315822,-21.0,7156.305431127548,-21.0
318042,-21.0,7201.799870491028,-21.0
320351,-21.0,7243.861639499664,-21.0
322817,-21.0,7286.339275598526,-21.0
325288,-20.0,7329.277934789658,-20.0
327359,-21.0,7365.38369846344,-21.0
330178,-19.0,7414.0577647686005,-19.0
332359,-21.0,7451.958575963974,-21.0
335229,-21.0,7500.5286700725555,-21.0
337715,-21.0,7543.2866015434265,-21.0
340009,-21.0,7583.1929223537445,-21.0
342341,-21.0,7623.3093428611755,-21.0
344593,-21.0,7662.087621212006,-21.0
347542,-19.0,7711.2383716106415,-19.0
349863,-21.0,7751.673209428787,-21.0
352157,-21.0,7791.560961961746,-21.0
354482,-21.0,7832.5236093997955,-21.0
357149,-20.0,7878.959630727768,-20.0
359862,-19.0,7926.333951473236,-19.0
362059,-21.0,7964.344561100006,-21.0
364944,-21.0,8014.451159238815,-21.0
368046,-21.0,8067.617609739304,-21.0
370252,-21.0,8104.626470565796,-21.0
372403,-21.0,8142.425590276718,-21.0
375340,-19.0,8196.199267625809,-19.0
378621,-20.0,8257.616899251938,-20.0
381893,-21.0,8313.28074479103,-21.0
384302,-20.0,8354.201319217682,-20.0
386776,-21.0,8396.369081497192,-21.0
