548,85.0,14.481073379516602,6.0
2240,95.0,30.437499046325684,8.0
3521,70.0,42.67233920097351,7.0
6307,395.0,68.99013352394104,27.0
7417,105.0,79.55514979362488,6.0
8540,25.0,90.30320382118225,4.0
9413,20.0,98.81411504745483,2.0
10260,15.0,106.89436936378479,2.0
11704,75.0,120.5413064956665,8.0
13538,100.0,137.76698517799377,9.0
14324,50.0,145.03262972831726,4.0
15500,60.0,155.98339319229126,6.0
17294,225.0,172.77902030944824,16.0
18966,405.0,188.64703965187073,19.0
20261,75.0,200.90458869934082,8.0
21624,80.0,213.74865889549255,9.0
22812,60.0,225.06588888168335,6.0
24326,150.0,239.37823033332825,9.0
26698,125.0,261.7191276550293,12.0
27922,165.0,273.11164808273315,14.0
29263,115.0,285.74508690834045,10.0
31112,210.0,302.76013016700745,17.0
32139,120.0,312.2986626625061,8.0
34375,455.0,332.85763454437256,19.0
35294,60.0,341.43025612831116,5.0
36671,150.0,354.2299838066101,10.0
37453,15.0,361.3832700252533,2.0
38772,90.0,373.4902584552765,9.0
39491,80.0,380.04421830177307,6.0
41401,170.0,397.49059081077576,12.0
43205,180.0,413.7496426105499,11.0
44461,65.0,424.9406228065491,8.0
45386,55.0,433.3550138473511,5.0
46137,45.0,440.21389174461365,5.0
47425,155.0,452.0295488834381,10.0
49342,210.0,469.5862891674042,15.0
50172,55.0,477.24389457702637,5.0
51061,50.0,485.3744876384735,4.0
51857,80.0,492.5914556980133,5.0
53190,135.0,504.88025188446045,9.0
53885,65.0,511.3381109237671,5.0
55764,165.0,528.6808969974518,15.0
57072,235.0,540.6209244728088,16.0
58510,135.0,553.5113213062286,9.0
59546,35.0,563.0845053195953,3.0
60357,20.0,570.6384735107422,3.0
61699,135.0,582.9212350845337,8.0
63565,215.0,600.2780320644379,15.0
65249,85.0,615.731885433197,10.0
66442,105.0,626.7515494823456,6.0
68118,145.0,642.2161529064178,11.0
70782,445.0,666.775753736496,19.0
72346,95.0,681.028802394867,10.0
74110,190.0,697.1824231147766,16.0
75118,15.0,706.5517449378967,2.0
76397,50.0,718.2380719184875,5.0
78291,270.0,735.6429557800293,18.0
79117,35.0,743.1568212509155,4.0
79885,30.0,750.1192917823792,3.0
82004,185.0,769.3442695140839,15.0
